id,title,main_artist,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Like
4wyVZ3dS5Low0nVNBdWRN0,Só Love (feat. Laton & No Maka),No Maka,0.74,0.73,1,-5.312,0,0.389,0.0,0.178,0.385,100.032,202720,4,0
3qjKtjRWOKyY0Itr6c0W22,Se Tudo Mudar,Diana Lima,0.551,0.325,9,-8.818,0,0.678,0.000699,0.101,0.0698,79.997,229600,4,0
41tWhXiu8EjQgwS0Vh1v2c,Eterno,Anjos,0.527,0.412,1,-8.965,1,0.684,2.25e-06,0.134,0.213,137.893,263658,3,0
1Ow1gItnI7alCezwAhygT7,Tal Como Sou,Fernando Daniel,0.351,0.392,1,-7.871,0,0.106,0.0,0.12,0.195,171.98,172477,4,0
0wVFtfUnFotGMSxPlG56a7,Não Posso,Yasmine,0.452,0.53,5,-7.411,0,0.326,0.0,0.177,0.629,189.902,228325,4,0
0B1PmQ9AvjIskkui8m0tUf,O Que Fomos (feat. David Carreira),David Carreira,0.533,0.682,9,-4.796,1,0.374,0.0,0.131,0.581,144.049,185840,4,0
49Fu8EcEOZ9OnpM1XpPpyU,Loucos (feat. Héber Marques),Héber Marques,0.514,0.573,10,-9.093,1,0.525,2.28e-05,0.0942,0.355,90.046,270053,4,0
4sVLQiRPPYRQ3AcPcXJSLg,Paraíso,Diogo Piçarra,0.624,0.391,7,-8.068,1,0.781,0.0,0.0714,0.416,120.148,236000,4,0
35pucCKt28NvIK88gpEEjl,Faz Gostoso,Blaya,0.819,0.583,10,-5.569,0,0.262,0.0,0.0829,0.478,130.017,187443,4,0
3EWDt24UjkBgHAmdQIyTYz,Era Eu,D.A.M.A,0.553,0.647,0,-5.269,1,0.651,0.0,0.128,0.578,82.538,217183,4,0
43e6yk6rHC5jQ5jha0B8hx,Atrevido,Djodje,0.714,0.527,11,-4.894,0,0.0132,1.4e-06,0.0814,0.635,175.956,206104,4,0
3K53RODdfVk8K9yv3GCPQP,Voltas,Fernando Daniel,0.529,0.504,8,-5.294,1,0.557,0.0,0.119,0.224,179.842,228540,4,0
3b332nRpcJhdCkwGAm1ubU,Tudo para Dar (feat. Salvador Seixas),Salvador Seixas,0.624,0.394,9,-7.875,1,0.405,0.0,0.165,0.73,83.009,215227,4,0
1ByVTS5sH8YQrjBcdXIPtT,Minha Cama (feat. Nego do Borel & Deejay Telio),Deejay Telio,0.85,0.673,0,-5.405,0,0.251,0.0,0.229,0.741,104.98,223253,4,0
4SIaLMSv2V9o910QnZwkn9,Pensa Bem,Dylan,0.471,0.608,8,-5.171,1,0.259,0.0,0.107,0.552,92.98,180000,4,0
5PhrhizCs4VCuFjJPvhI5v,Miúda Linda,Nelson Freitas,0.43,0.564,8,-6.829,1,0.316,2.93e-06,0.0956,0.568,185.6,218983,4,0
4bdnmTm3yx2W5wTmTewkVD,Só eu sei,Virgul,0.846,0.759,8,-5.149,0,0.516,3.23e-05,0.17,0.878,101.002,186200,4,0
7HBb0h45HuqUIBmVqN3s92,Oquelávai,D.A.M.A,0.605,0.502,5,-7.401,1,0.58,7.28e-06,0.112,0.493,88.945,203685,4,0
0XIIRCazywV0esGSP1pVj5,A Fila Anda,Jimmy P,0.457,0.559,7,-8.631,0,0.0426,6.05e-06,0.107,0.339,191.485,220305,4,0
7MWkiMxhOIAqajKsQwDdWi,Dialeto,Diogo Piçarra,0.739,0.764,4,-7.233,0,0.229,0.00364,0.173,0.421,99.935,207588,4,0
0YdPHD1q5U3UAZfsvkhPtT,Tou Na Moda,Los Manitos,0.903,0.544,11,-5.01,1,0.601,0.0,0.0947,0.505,130.026,171692,4,0
1y96Ot8ad1avTqTq2ZTpsw,Até Ao Fim,Diogo Piçarra,0.75,0.52,10,-5.657,1,0.634,0.0,0.147,0.357,99.957,200429,4,0
3GpO95oHuaxtWjetzsr0e5,Onde Quero Estar,Paulo Sousa,0.502,0.178,1,-7.859,1,0.877,0.0,0.0954,0.339,114.779,218217,4,0
40yNT5SxHCDwESmtG98ugc,Espera,Fernando Daniel,0.399,0.525,3,-5.436,1,0.315,0.0,0.0944,0.203,173.746,209219,3,0
6w3E5LukLdcxlplEXeHgJW,Para Longe,Anjos,0.586,0.47,3,-7.361,1,0.453,0.0,0.124,0.215,109.967,224727,4,0
5o9k5OSBM4sAY2bMekl8a8,A Nossa Vez,Calema,0.737,0.635,10,-6.781,1,0.466,0.0,0.0718,0.716,103.457,217853,4,0
3fCbZyv54uicajCo2qUupm,História,Diogo Piçarra,0.665,0.575,10,-6.937,1,0.104,4.02e-05,0.159,0.352,96.0,196392,4,0
0lXrNEZfikhNf33vabIwlz,Por Favor Dj,Anselmo Ralph,0.579,0.627,6,-7.312,0,0.0593,0.0,0.322,0.626,169.93,223235,4,0
3q9G9SvgdfE1fxlvoDIb20,Paranoid,Black Sabbath,0.423,0.685,4,-9.651,0,6.28e-05,0.00642,0.133,0.328,162.78,167720,4,0
2b9lp5A6CqSzwOrBfAFhof,Crazy Train,Ozzy Osbourne,0.453,0.906,9,-4.001,1,0.361,0.000569,0.26,0.473,137.575,296200,4,0
1Rhr64SXn8s4LjnpPAUHon,Iron Man,Black Sabbath,0.334,0.829,9,-9.17,1,0.00327,0.00393,0.095,0.502,157.565,354213,4,0
6LtNEH08J18r4HLs4HzvqW,Heaven And Hell,Black Sabbath,0.333,0.445,3,-16.343,0,0.00858,0.0451,0.167,0.35,89.371,417840,4,0
64Ret7Tf2M8pDE4aqbW2tX,One,Metallica,0.444,0.703,7,-9.443,1,0.00112,0.0761,0.127,0.419,106.228,447440,4,0
1sBxsfQCNIYQ77tUU073sZ,Highway Star - 1997 - Remaster,Deep Purple,0.298,0.885,9,-7.679,0,0.0323,0.00711,0.288,0.57,173.304,368493,4,0
1PL2GSxmZluXBWVsfgdw79,Black Sabbath,Black Sabbath,0.313,0.437,2,-13.77,1,0.197,0.35,0.24,0.0863,132.331,377160,4,0
0bM9c5A7CterSOEssmWqAa,Holy Wars...The Punishment Due,Megadeth,0.339,0.888,9,-12.179,1,0.00293,0.318,0.296,0.319,125.086,396133,4,0
3kubJ2b1Rad7NXZtnZAZmO,Electric Eye,Judas Priest,0.431,0.947,9,-6.011,1,0.000779,0.000253,0.356,0.365,96.539,218867,4,0
2dbOYFfS7r7NAzquRvji9A,Balls to the Wall,Accept,0.544,0.739,9,-7.383,1,0.00392,0.000143,0.168,0.328,118.287,342600,4,0
7dQ7jYmdsCRWXyjjgwaLy7,Smoke On the Water - 1997 Remix,Deep Purple,0.564,0.805,5,-5.977,1,0.0598,0.25,0.0631,0.837,114.249,378107,4,0
3090goAxG6IlpCifA8m9xB,Peace Sells - Remastered,Megadeth,0.303,0.922,11,-4.376,0,0.000676,0.26,0.561,0.695,138.393,242533,4,0
55cd3NlqktNjhAZcPvaUvk,You've Got Another Thing Coming,Judas Priest,0.511,0.82,6,-6.962,0,0.00467,6.07e-06,0.104,0.543,138.2,310067,4,0
3Q5oNMl4OYrycajbOofpyY,Holy Diver,Dio,0.469,0.823,10,-9.913,0,0.0544,0.067,0.0496,0.155,91.949,350013,4,0
79FdyI4F44GFPI6HGFfCfA,Fast As a Shark,Accept,0.416,0.938,2,-14.079,1,8.44e-05,0.32,0.339,0.123,140.089,228667,4,0
17w2HRNbs1mAJPpi9kSU1e,Sabbath Bloody Sabbath,Black Sabbath,0.359,0.603,1,-9.228,1,0.594,0.00024,0.0896,0.539,137.894,345067,4,0
1cnA8Zf6McVyoWTr8xf0Ml,Stargazer,Rainbow,0.166,0.948,11,-8.503,0,0.00374,0.0131,0.769,0.476,177.495,506160,4,0
5fIZDuxfuM4tANRHZ8Btju,The Last In Line,Dio,0.295,0.833,9,-8.279,0,0.014,0.0683,0.0816,0.625,172.756,343173,4,0
4O8RrSQaHvl53Jpzpkup3d,Burn - 2004 Digital Remaster,Deep Purple,0.387,0.94,7,-6.192,1,0.0153,0.0223,0.327,0.585,98.533,364933,4,0
2SgbR6ttzoNlCRGQOKjrop,Cowboys from Hell,Pantera,0.415,0.908,2,-9.701,1,0.00437,0.0345,0.082,0.437,114.816,243533,4,0
5bkNg8UwgncK6vezaiPh1I,Beyond the Realms of Death,Judas Priest,0.287,0.678,11,-6.747,0,0.037,4.49e-05,0.224,0.531,172.819,409640,4,0
5qFxuUIAwJlzO60vqOiL7y,Rainbow In The Dark,Dio,0.508,0.912,9,-8.049,0,7.06e-05,0.403,0.0492,0.682,117.582,252693,4,0
573Z2Dty5epeNgKsgoDOlr,Child in Time - 1995 Remaster,Deep Purple,0.344,0.497,9,-9.295,0,0.0167,0.453,0.108,0.356,127.707,613440,4,0
2sbBUOGW9hPAn89vOMKNn3,Children Of The Grave,Black Sabbath,0.314,0.595,6,-14.489,1,0.0299,0.187,0.0956,0.288,151.678,315387,4,0
6nrZXqizZ3GYxgtVwOlfVJ,Diary Of A Madman,Ozzy Osbourne,0.366,0.805,3,-5.241,0,0.0181,0.0529,0.0738,0.413,88.14,374693,4,0
2RaA6kIcvomt77qlIgGhCT,Breaking the Law,Judas Priest,0.362,0.961,2,-5.664,1,0.024,9.35e-06,0.159,0.491,164.019,153840,4,0
1OiXstIrdWPR7Sl4V2UhI1,Lights Out - 2008 Remastered Version,UFO,0.303,0.919,11,-6.071,0,3.29e-06,0.731,0.332,0.538,153.821,275227,4,0
6b6uLZsoGhObYexIxnRbIb,Hangar 18 - Remastered 2004,Megadeth,0.248,0.988,2,-3.74,1,5.87e-05,0.84,0.323,0.149,115.301,311200,4,0
2G0mUXIwgANkkDZHLbt1rx,Kill The King,Rainbow,0.42,0.938,0,-7.882,1,0.00136,0.00329,0.173,0.697,119.449,270507,4,0
1i9LDJPqZaOmAZ1XHWzGN7,Into The Void,Black Sabbath,0.367,0.614,6,-11.96,1,0.0197,0.0519,0.178,0.508,77.072,371120,4,0
5S3xorINW2T7ZwdFl9rilj,Black Metal - Live,Venom,0.0968,0.754,2,-5.395,1,3.1e-05,0.0148,0.134,0.0608,86.094,261689,5,0
2E7W1X4maFFcjHrVrFA7Vs,Bark at the Moon,Ozzy Osbourne,0.303,0.961,9,-5.333,0,0.00253,6.2e-05,0.132,0.305,146.591,257120,4,0
5XfWzGa5zuz88IOYbWNTMa,Mr. Crowley,Ozzy Osbourne,0.286,0.758,2,-6.482,0,0.204,0.000296,0.359,0.358,108.269,302640,4,0
5wLwgbE3MLPiVKoylRCoNn,Take Hold Of The Flame,Queensrÿche,0.338,0.627,9,-11.378,0,0.0271,5.82e-06,0.127,0.179,110.692,297000,4,0
4xMCMVVZkE9tboSlNMygs9,Roots Bloody Roots,Sepultura,0.428,0.874,4,-6.664,0,0.000337,0.0419,0.311,0.261,119.708,212253,4,0
1KBCrhaog1gG6PVMdP2H7Q,Screaming for Vengeance,Judas Priest,0.366,0.978,9,-5.514,1,0.00946,3.63e-06,0.495,0.192,112.874,283133,4,0
4yCwQQHlvzZpjaHeIjD3uU,Neon Knights,Black Sabbath,0.21,0.915,1,-7.232,1,0.000431,0.00552,0.336,0.685,192.321,230693,4,0
14dzi7uHzLNin0EW6UXaR8,N.I.B.,Black Sabbath,0.444,0.521,4,-12.285,0,0.307,2.21e-05,0.11,0.498,104.698,364520,4,0
6w8dBm5KlXxWejYrbGS1EJ,I Wanna Be Somebody,W.A.S.P.,0.285,0.825,1,-7.049,0,0.000826,0.0,0.268,0.516,164.611,223533,4,0
1XGAxBPuIMGSoCcV71V36R,Rock Bottom - 2007 Remastered Version,UFO,0.256,0.863,5,-6.582,1,3.48e-05,0.00405,0.364,0.521,158.947,389333,4,0
28clONjZmul6FjfO6tZQDE,Metal Health (Bang Your Head),Quiet Riot,0.494,0.933,2,-5.977,1,0.0434,0.00108,0.228,0.507,121.201,316867,4,0
0IXpUl1fn2QZcBavfuq0H4,Living After Midnight,Judas Priest,0.61,0.824,4,-6.046,1,0.0136,1.75e-06,0.0606,0.819,134.992,210133,4,0
5B6Z7NwVqA7W3UFiqBdEJC,Round and Round,Ratt,0.628,0.934,11,-6.026,1,0.00682,1.11e-05,0.0852,0.491,126.538,265893,4,0
35q1B8x7zRsITx6SxcWK67,Unchained,Van Halen,0.528,0.863,1,-6.325,1,0.00531,1.92e-06,0.0848,0.44,136.693,209840,4,0
4PSiPZp8MYMDZzuBhCLgc6,Wasted Years - 1998 Remaster,Iron Maiden,0.242,0.953,4,-5.555,0,0.0605,3.38e-05,0.135,0.342,153.738,307573,4,0
5K8gqK84cFZV1dFJAMC0jU,Doctor Doctor,UFO,0.298,0.799,2,-6.962,0,0.000168,9.42e-05,0.496,0.561,143.072,252453,4,0
6Btxj6imU6p1QPGfqRUHlj,Overkill,Motörhead,0.3,0.871,11,-6.912,1,6.46e-06,0.0366,0.109,0.218,119.358,311000,4,0
5EgPsWBPxg6WDRg30aG2ub,Queen Of The Reich,Queensrÿche,0.311,0.933,0,-10.083,1,6.16e-05,0.132,0.159,0.346,152.428,264067,4,0
0SEd8AUWG3j4YFsFEVmGjW,Hell Bent for Leather,Judas Priest,0.311,0.867,9,-6.43,1,0.00707,2.14e-05,0.343,0.281,192.622,160867,4,0
6rkeaQRCWZxwkjhyqgxjXi,Mouth for War,Pantera,0.329,0.954,8,-7.006,0,4.2e-06,0.000614,0.051,0.627,156.899,237347,4,0
51TG9W3y9qyO8BY5RXKgnZ,Symphony Of Destruction,Megadeth,0.61,0.891,4,-5.452,0,0.000805,0.0928,0.0657,0.51,139.903,246733,4,0
1NSXPZZHSIfvEqCSxiDop7,Tom Sawyer,Rush,0.536,0.915,9,-6.199,1,0.000974,0.0139,0.201,0.643,87.561,272880,4,0
1eFgA3X5DMj4SrARCtUEDQ,Power and the Glory - 1999 Remastered Version,Saxon,0.362,0.906,2,-11.932,1,0.000139,0.00115,0.0977,0.407,95.884,355400,4,0
2Dafjo9oAyqzhWZBevfknR,I Want Out,Helloween,0.485,0.873,0,-8.055,1,0.000406,0.000363,0.271,0.615,91.031,280307,4,0
4LhIhZRcfP7dXpnkQrPviB,Circle Of The Tyrants,Celtic Frost,0.165,0.917,9,-9.226,1,8.81e-05,0.955,0.36,0.227,85.747,268733,4,0
21yymkg894UdI2PQ5D6ScH,Looks That Kill - International,Mötley Crüe,0.483,0.948,0,-5.781,1,0.00325,0.00819,0.117,0.697,135.957,247840,4,0
4GMQOjbWshf4Mzphkjg0DJ,Tornado Of Souls,Megadeth,0.405,0.932,7,-11.151,1,0.00215,0.0317,0.072,0.408,194.639,322933,4,0
7hN9gaZicmHWzxaLb8Pi1h,The Mob Rules,Black Sabbath,0.233,0.907,1,-9.101,1,0.00834,0.116,0.262,0.433,137.022,192911,4,0
6noDJ06v7z8bCsBitjxFG2,The Sentinel,Judas Priest,0.15,0.863,9,-5.145,1,0.00268,0.00425,0.099,0.321,185.664,302067,4,0
5RU50TPTgtxJLFNunUS2p5,Fucking Hostile,Pantera,0.479,0.96,6,-9.551,0,0.000148,4.62e-05,0.208,0.506,93.867,168600,4,0
0wkQ1NGp0D1QjC59vmbYNY,Youth Gone Wild,Skid Row,0.534,0.818,7,-7.168,0,0.00227,0.000359,0.21,0.642,117.349,197786,4,0
5lx7jLhSjgVp2AuTe0DeFQ,Gates Of Babylon,Rainbow,0.404,0.737,4,-10.088,1,0.0892,0.248,0.0327,0.403,129.647,411360,4,0
6PGoH8j2xe0NcLktbyVQHg,Halloween,Helloween,0.198,0.958,4,-6.369,0,0.00136,9.6e-05,0.0792,0.175,152.333,798573,4,0
4qJRRAPCMNLYWKPH3moJFA,Hammer Smashed Face,Cannibal Corpse,0.287,0.981,8,-6.849,0,5.21e-05,0.871,0.0842,0.371,97.635,243933,4,0
1JgznBpwIBSUMIsMeUqpi5,Eyes Of A Stranger,Queensrÿche,0.517,0.879,9,-10.432,1,0.0217,5.2e-05,0.352,0.127,105.03,398133,4,0
0snPrD5HJ2qLPa96jZN1sZ,Sweet Leaf,Black Sabbath,0.378,0.638,2,-10.736,1,0.00919,0.0676,0.18,0.701,148.241,303467,4,0
1H32DaOTgHMtncpL3JzyF5,Am I Evil,Diamond Head,0.211,0.946,4,-6.108,1,0.000254,0.0098,0.155,0.442,193.364,459173,4,0
1I3qfFMraXE0kAPtRERpok,Wake Up Dead - Remastered,Megadeth,0.279,0.912,4,-4.608,1,2.67e-05,0.737,0.0672,0.479,164.185,217333,4,0
7w6PJe5KBPyvuRYxFkPssC,No More Tears,Ozzy Osbourne,0.346,0.749,6,-6.506,1,0.00167,8.86e-05,0.648,0.315,102.591,443240,4,0
0Z7O8GMQShj9TJrm2yX1R6,Jump - 2004 Remaster,Van Halen,0.553,0.838,0,-5.824,1,0.123,3.01e-05,0.053,0.821,129.893,244107,4,0
6aQBzaeOIajIPGAMzqa23J,Freewheel Burning,Judas Priest,0.32,0.862,7,-4.45,1,4.59e-05,0.00341,0.234,0.327,123.593,264360,4,0
57pRygIJ53NexIGPvURmZo,Sinner,Judas Priest,0.196,0.923,9,-3.58,1,0.00257,0.00486,0.388,0.492,181.257,403000,4,0
1d8nkRm5t4DN4X0FMw4Zcs,Exciter,Judas Priest,0.484,0.877,9,-5.749,0,0.0353,0.0,0.0911,0.267,130.156,332027,4,0
5sFT3c6E6dF7cRmbTRGEjr,Deuce,KISS,0.444,0.875,6,-7.063,1,0.00322,0.729,0.286,0.676,127.677,185933,4,0
79Nr2Z6rz9lfNpubIY0bkq,I Love It Loud,KISS,0.413,0.897,5,-6.406,0,0.000416,1.96e-06,0.0809,0.263,170.831,255427,4,0
1N41Zn5JFaPB2Xu5lHe4Uy,Children Of The Sea,Black Sabbath,0.414,0.622,6,-10.935,1,0.0104,0.000472,0.42,0.392,141.553,333293,4,0
7wMHihdskbNdttXyhPCNJc,Swords & Tequila,Riot,0.19,0.928,2,-9.451,1,9.33e-05,2.87e-05,0.198,0.43,180.133,198333,4,0
5oI1A8G8jH5rxt35dPiHIB,(Don't Fear) The Reaper,Blue Öyster Cult,0.368,0.928,9,-8.369,0,0.00125,0.00111,0.301,0.532,141.175,308440,4,0
3YU9X8ryOR20beT7wOlDIJ,I'm Eighteen,Alice Cooper,0.618,0.413,4,-14.164,0,0.249,0.0517,0.131,0.531,97.84,180760,4,0
0jz1XyaOoBz7ku9Cz07mv6,Easy Livin',Uriah Heep,0.261,0.82,9,-8.52,0,1.24e-05,0.357,0.136,0.467,160.143,154973,4,0
056MbLQC2tKWakXhs4T2Ac,Denim and Leather,Saxon,0.363,0.713,11,-7.418,1,0.00533,6.2e-06,0.12,0.716,171.885,319067,4,0
05RnTQL57OMhPsIVXOuhxF,Emerald,Thin Lizzy,0.306,0.871,1,-7.793,1,0.0613,0.0657,0.0742,0.25,122.038,244533,4,0
4NCuObSpJJfijAKQdzQqjN,Outlaw,Riot,0.329,0.927,4,-9.037,0,0.000665,0.00479,0.0813,0.44,147.014,261000,4,0
0SvfyHYDp2uIsHt53LDlI9,Cat Scratch Fever,Ted Nugent,0.549,0.916,4,-4.185,0,0.0049,0.123,0.104,0.632,127.131,219400,4,0
1erRDf98WX0VllciGPYO1H,Arise,Sepultura,0.372,0.961,9,-6.765,0,1.52e-05,0.0548,0.0916,0.159,115.336,198227,4,0
5Z8EDau8uNcP1E8JvmfkZe,School's Out,Alice Cooper,0.294,0.745,5,-9.138,1,0.05,0.125,0.676,0.347,134.364,210107,4,0
7lQHcwjnG675aEvvrlQTWr,Welcome to My Nightmare - Single Version; 2003 Remaster,Alice Cooper,0.574,0.876,9,-7.657,0,0.44,0.0,0.602,0.72,113.113,166707,4,0
6AMF0bkAky4quPm07tsWX0,You Can't Kill Rock And Roll - Remastered Original Recording,Ozzy Osbourne,0.312,0.852,3,-6.701,1,0.0331,6.98e-05,0.0759,0.325,135.443,419631,4,0
1KrrmFigXCpo7U9CRaU2lE,Black Diamond,KISS,0.339,0.618,8,-9.616,0,0.0878,0.0101,0.0734,0.179,132.673,313467,4,0
7L1GZDz4fGQGkpXpGaLV55,Speed King - 1995 Remaster,Deep Purple,0.285,0.611,7,-13.256,1,6.66e-05,0.404,0.0818,0.335,99.907,352760,4,0
5w9RueuY0fvDEoCOJrvpvm,Eagle Fly Free,Helloween,0.38,0.932,0,-7.154,1,4.03e-05,3.7e-05,0.267,0.391,157.192,308787,4,0
6ppPNxdwG8A5Ed8DlNLV6I,Don't Talk To Strangers,Dio,0.352,0.892,2,-7.695,0,0.00802,0.176,0.126,0.283,132.684,291093,4,0
1EJZmQLYjgjHZqS6OoXEXj,Prophecy,Iced Earth,0.285,0.776,9,-6.648,1,0.00284,0.00867,0.132,0.528,97.474,378493,4,0
42a6ALwfrBv9VgqZ7l7aNt,Birth Of The Wicked,Iced Earth,0.504,0.987,2,-6.478,1,1.2e-05,0.0898,0.0425,0.143,96.0,256133,4,0
5t6z9HeNkHWVp0YiXIlSBQ,The Coming Curse,Iced Earth,0.289,0.952,1,-7.74,0,0.000645,0.193,0.254,0.0674,195.042,573267,4,0
710B9xFjNOisQtKtppZE9p,Black No. 1 (Little Miss Scare -All),Type O Negative,0.348,0.7,4,-8.885,1,0.0397,0.00228,0.106,0.416,93.614,675653,4,0
11dCfArPrM7kzYpUrFHal9,Panama,Van Halen,0.515,0.987,8,-5.391,1,0.00135,0.000195,0.0697,0.298,141.258,212640,4,0
5EaGnOnlPWyZtm42OcwyGM,Restless and Wild,Accept,0.422,0.803,4,-12.587,0,0.00068,0.0134,0.094,0.597,145.252,251960,4,0
3erQAddOalef7tmVpAZ3BV,Dead Embryonic Cells,Sepultura,0.445,0.917,11,-6.776,1,9.62e-06,0.175,0.108,0.439,106.54,292173,4,0
5oH0AN8LRPQCvEzoJIHk7c,The Beautiful People,Marilyn Manson,0.625,0.831,1,-10.031,1,0.000756,0.47,0.0631,0.902,143.965,218840,4,0
0QRxtcxL31dRAeiUUuENPu,Territory,Sepultura,0.335,0.946,2,-6.233,1,0.000278,0.0305,0.136,0.305,153.429,287480,4,0
1aPQhwQfYSYM81SVDeC92T,Wild Child,W.A.S.P.,0.357,0.897,1,-6.37,1,0.00938,0.00107,0.318,0.406,146.272,312573,4,0
5SAEMjVQbmin3g7b0RG6me,5 Minutes Alone,Pantera,0.504,0.856,7,-6.271,1,0.000748,0.359,0.114,0.585,95.402,347440,4,0
7pLNGPrwnI9lKQIGX8nHym,Fairies Wear Boots,Black Sabbath,0.43,0.695,5,-9.095,1,0.00154,0.0493,0.25,0.709,135.871,373867,4,0
6f0Q6voeWc8YsdDBFNXcoH,Metal Daze,Manowar,0.434,0.871,2,-10.444,1,0.015,0.136,0.31,0.393,89.394,260427,4,0
1cDu1ZVtBExJYohWBellWs,I Don't Know,Ozzy Osbourne,0.443,0.907,2,-5.574,1,0.441,1.17e-06,0.119,0.278,134.991,317173,4,0
1TAACnILMUeS1iHg4sna9r,A Question Of Heaven,Iced Earth,0.321,0.735,3,-10.742,0,0.00427,0.0212,0.103,0.23,133.351,468400,4,0
28kObNFRLVjnB0sw4K4W8I,Would?,Alice In Chains,0.305,0.832,6,-7.981,1,0.000332,2.4e-05,0.091,0.585,100.677,206773,4,0
4dbjG8mvlcUCjgobO8X7hU,Princess of the Dawn,Accept,0.629,0.546,2,-12.612,1,0.0371,0.0925,0.172,0.436,128.869,376533,4,0
0gc4IZuCLtPr1XAYE9QfCi,Cold Sweat,Thin Lizzy,0.268,0.841,11,-11.792,1,0.000176,0.81,0.297,0.387,170.828,187573,4,0
2QpP8SyXrumYR5BlcdJgTV,Princess of the Night - 2009 Remastered Version,Saxon,0.362,0.797,3,-8.824,0,0.00328,2e-06,0.0668,0.753,107.249,242573,4,0
5HsGF4Mxcr6HTS8YTbBCfE,Gypsy - Single Version,Uriah Heep,0.347,0.424,8,-11.487,1,0.00246,4.74e-06,0.168,0.55,85.59,176707,4,0
203xxdlledLFnkqrUleD72,You Can't Bring Me Down,Suicidal Tendencies,0.281,0.958,4,-10.798,0,0.00195,4.69e-05,0.0915,0.0381,136.851,348093,4,0
5Ny6yVg3LRfz3jicFcIMlm,Mississippi Queen,Mountain,0.479,0.832,3,-4.746,1,0.13,2.83e-05,0.0459,0.584,140.41,147827,4,0
2HwtiwV8OgIwNuj1Wq9e0B,Stand Up And Shout,Dio,0.495,0.954,7,-7.757,1,6.49e-05,0.826,0.359,0.367,109.556,196973,4,0
3Ukf2oQRQYUDGL0JK5UR2r,White Room,Cream,0.555,0.576,0,-13.451,1,0.178,0.00459,0.0419,0.495,109.833,298227,4,0
4mHastEiDgKTD3JdLQ8Yhp,Love To Love - 2008 Remastered Version,UFO,0.359,0.652,4,-8.206,0,0.00171,0.0215,0.123,0.0617,129.864,436787,3,0
5pEdaQSuxgifkk9syZvA6k,Man On The Silver Mountain,Rainbow,0.594,0.77,7,-8.267,0,0.276,0.0176,0.0575,0.827,107.484,277227,4,0
4j1VLXRsDlkBztsJr3TZDH,Beyond the Black,Metal Church,0.323,0.921,8,-7.393,1,0.00354,0.469,0.205,0.308,115.548,381480,4,0
2vcsxeFsY4ZuqL7czWl086,Jailbreak,Thin Lizzy,0.618,0.824,3,-6.973,1,0.515,5.92e-05,0.0547,0.608,144.957,240133,4,0
1qZGjqfS5QoZQ5BKAhAauT,A Change of Seasons - The Crimson Sunrise / Innocence / Carpe Diem / The Darkest of Winters / Another World / The Inevitable Summer / The Crimson Sunset,Dream Theater,0.306,0.806,4,-6.63,0,0.000575,0.031,0.103,0.225,115.709,1388720,3,0
7yr94rICZZyn6vkdnJROaf,Dreaming Neon Black,Nevermore,0.264,0.605,9,-5.348,1,0.00144,1.16e-06,0.203,0.128,129.786,386200,4,0
75oevwx73ARfBETVleOxFM,Foolin' - Live,Def Leppard,0.331,0.907,9,-5.585,1,0.00159,8.48e-05,0.907,0.387,113.377,306973,4,0
153SwL1d9SfCLWhqIs08we,Alison Hell,Annihilator,0.365,0.978,9,-6.314,1,0.00016,0.00241,0.206,0.108,101.886,301053,4,0
1yl4Lly0mQBJwDeocjsbxc,Stranglehold,Ted Nugent,0.484,0.711,2,-7.784,1,0.0183,0.173,0.0941,0.49,148.189,503067,4,0
2PHYxHUFjHUGmdj8MbVINJ,Working Man,Rush,0.208,0.832,9,-11.009,1,0.00356,0.0537,0.199,0.648,156.938,429973,4,0
6ogkXh6irlNqJnSzRpvL5O,Hair Of The Dog,Nazareth,0.629,0.849,4,-5.253,1,0.0692,0.106,0.0751,0.599,128.071,251587,4,0
1CjG1MlMTAzre8Bt4yf7xA,The Sign Of The Southern Cross,Black Sabbath,0.436,0.574,8,-12.435,1,0.329,0.11,0.0885,0.344,116.837,465003,4,0
3x639plCXGLyZoMcyR2IgJ,Dissident Aggressor,Judas Priest,0.246,0.979,9,-5.065,0,0.00746,0.199,0.865,0.168,103.039,186093,1,0
1A9bOtUg91RLO9nGzXF8ao,Rust In Peace...Polaris,Megadeth,0.254,0.811,7,-13.416,1,0.000573,0.221,0.11,0.416,168.398,336760,4,0
0wDEkVj05E3atMDS7upJin,Hole In The Sky,Black Sabbath,0.405,0.796,11,-8.495,1,0.00512,7.69e-05,0.937,0.405,117.187,240320,4,0
1zMXCwfwiIGPZA4kq7ideV,Desert Plains,Judas Priest,0.538,0.923,0,-5.154,1,0.000464,0.00866,0.564,0.444,124.445,274867,4,0
1VRnW4Qk8PP3EGGFMs6Z32,Battle Hymn,Manowar,0.315,0.822,4,-10.437,0,0.047,0.0077,0.274,0.164,150.499,416693,3,0
7sicPw7V9SYJl3Zjme9i4p,Heading Out to the Highway,Judas Priest,0.444,0.922,11,-4.519,0,0.00635,0.0,0.305,0.301,140.212,225533,4,0
745PEogChr9LC3ctmXeijC,Dr. Feelgood,Mötley Crüe,0.535,0.968,2,-3.952,1,0.000894,0.0127,0.236,0.384,110.964,289920,4,0
